"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-28 00:00:00","2025-07-28T00:00:00.000Z",1096,1.7,1.7,214,398,398,31.2,31.7,38.4,47,67,125,126,2,0.6,2
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-27 00:00:00","2025-07-27T00:00:00.000Z",1396,3.9,3.9,319,400,400,32,32.7,38.8,42,61,118,118,1,1.2,4.8
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-26 00:00:00","2025-07-26T00:00:00.000Z",1396,5.9,5.9,386,398,398,31.6,32.2,37.4,42,60,138,139,1,2.2,7.3
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-25 00:00:00","2025-07-25T00:00:00.000Z",1373,5,5,353,399,399,31.3,31.9,36.3,41,59,150,148,1,1.8,6
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-24 00:00:00","2025-07-24T00:00:00.000Z",1382,5.6,5.6,370,393,393,29.8,30.1,33.8,46,65,67,70,2,2,6.8
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-23 00:00:00","2025-07-23T00:00:00.000Z",1393,5,5,370,399,399,31.7,32.4,39.9,47,67,101,105,1,2.2,5.8
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-22 00:00:00","2025-07-22T00:00:00.000Z",1376,6,6,388,398,398,32.4,33.2,40.6,44,63,135,133,2,2.5,7
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-21 00:00:00","2025-07-21T00:00:00.000Z",1367,7.7,7.7,439,402,402,31.5,32.1,39.4,47,67,111,111,1,3.2,9.2
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-20 00:00:00","2025-07-20T00:00:00.000Z",1382,4.5,4.5,332,401,401,32,32.6,41,48,68,120,119,1,2,5.3
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-19 00:00:00","2025-07-19T00:00:00.000Z",1386,1.3,1.3,202,401,401,32.3,33,40.6,45,64,96,101,1,0.3,1.7
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-18 00:00:00","2025-07-18T00:00:00.000Z",1369,5.2,5.2,346,406,406,31.9,32.6,39.6,45,65,145,145,1,1.8,6.8
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-17 00:00:00","2025-07-17T00:00:00.000Z",1328,5.3,5.3,346,407,407,31,31.5,37.8,48,67,104,106,1,1.7,6.9
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-16 00:00:00","2025-07-16T00:00:00.000Z",1387,2.5,2.5,249,415,415,30.6,31,37.6,51,71,139,141,1,0.9,2.8
151726,"Ecole Notre Dame des Victoires, Diourbel",,"Outdoor","airgradient:34b7da9fed44",true,"2025-07-15 00:00:00","2025-07-15T00:00:00.000Z",1390,9.8,9.8,397,402,402,29.6,29.8,35,52,72,107,111,1,2.8,12.2
