"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-07-04 00:00:00","2025-07-04T00:00:00.000Z",1384,4.3,4.3,287,408,408,31.8,32.4,39.9,46,65,100,99,1,1,5.3
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-07-03 00:00:00","2025-07-03T00:00:00.000Z",1394,6.4,6.4,357,412,412,31.3,31.9,37.2,44,63,365,219,1,1.8,7.9
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-07-02 00:00:00","2025-07-02T00:00:00.000Z",1394,12.5,12.5,482,407,407,29.4,29.6,34.3,51,72,110,110,2,4.2,15.4
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-07-01 00:00:00","2025-07-01T00:00:00.000Z",1390,18,18,550,403,403,29.3,29.5,34.5,52,73,86,88,2,5.1,21.7
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-30 00:00:00","2025-06-30T00:00:00.000Z",1376,11.5,11.5,484,399,399,29.4,29.7,34.5,51,72,69,69,2,4.2,14.3
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-29 00:00:00","2025-06-29T00:00:00.000Z",1393,13,13,579,399,399,31.6,32.2,39.3,47,67,211,166,1,5.6,15.7
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-28 00:00:00","2025-06-28T00:00:00.000Z",682,5.4,5.4,256,392,392,33.2,34.1,41.6,41,59,51,50,1,1.2,7.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-25 00:00:00","2025-06-25T00:00:00.000Z",1011,11.5,11.5,585,422,422,29.7,29.9,34,48,67,276,175,1,3,15.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-24 00:00:00","2025-06-24T00:00:00.000Z",1389,,,604,407,407,29.7,30,33.8,47,66,100,102,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-23 00:00:00","2025-06-23T00:00:00.000Z",1374,,,656,411,411,31.8,32.4,38.2,44,62,182,153,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-22 00:00:00","2025-06-22T00:00:00.000Z",1390,,,705,412,412,31.7,32.3,37.8,42,61,235,154,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-21 00:00:00","2025-06-21T00:00:00.000Z",1364,,,771,408,408,31.1,31.6,36.9,44,62,227,165,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-20 00:00:00","2025-06-20T00:00:00.000Z",1380,,,636,409,409,30.2,30.6,35.2,46,65,153,120,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-19 00:00:00","2025-06-19T00:00:00.000Z",1351,,,607,410,410,31.7,32.3,37.3,42,60,120,117,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-18 00:00:00","2025-06-18T00:00:00.000Z",1340,,,570,411,411,32.2,32.9,37.8,39,57,100,85,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-17 00:00:00","2025-06-17T00:00:00.000Z",1363,,,524,412,412,32.1,32.8,38.4,42,60,296,188,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-16 00:00:00","2025-06-16T00:00:00.000Z",1395,,,600,413,413,32.2,32.9,38.4,39,57,395,200,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-15 00:00:00","2025-06-15T00:00:00.000Z",1368,,,474,408,408,32.2,33,37,37,54,134,121,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-14 00:00:00","2025-06-14T00:00:00.000Z",1377,,,512,414,414,32,32.7,36.9,40,58,169,158,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-13 00:00:00","2025-06-13T00:00:00.000Z",1284,,,655,423,423,29.2,29.3,33.2,49,69,219,133,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-12 00:00:00","2025-06-12T00:00:00.000Z",1365,,,575,416,416,33.5,34.5,42.3,40,58,160,153,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-11 00:00:00","2025-06-11T00:00:00.000Z",1384,,,747,411,411,31.7,32.3,37.1,40,58,328,171,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-10 00:00:00","2025-06-10T00:00:00.000Z",1363,,,647,412,412,32.6,33.4,37.1,36,52,135,119,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-09 00:00:00","2025-06-09T00:00:00.000Z",1392,,,555,406,406,31.4,31.9,35.8,38,56,91,85,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-08 00:00:00","2025-06-08T00:00:00.000Z",1374,,,519,412,412,33.3,34.2,37.5,32,48,160,147,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-07 00:00:00","2025-06-07T00:00:00.000Z",1396,,,666,417,417,32.2,32.9,35,32,48,229,165,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-06 00:00:00","2025-06-06T00:00:00.000Z",1362,,,605,417,417,32.6,33.4,36.8,36,52,84,86,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-05 00:00:00","2025-06-05T00:00:00.000Z",1389,,,1276,417,417,32.5,33.2,39.4,41,59,135,97,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-04 00:00:00","2025-06-04T00:00:00.000Z",1378,,,962,428,428,33,33.9,37.7,36,52,603,248,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-03 00:00:00","2025-06-03T00:00:00.000Z",1385,,,607,420,420,29.8,30.1,33.1,43,62,76,78,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-02 00:00:00","2025-06-02T00:00:00.000Z",1392,,,528,420,420,31.5,32,36.1,39,57,112,110,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-06-01 00:00:00","2025-06-01T00:00:00.000Z",1357,,,539,417,417,31.2,31.7,36.6,41,59,294,181,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-31 00:00:00","2025-05-31T00:00:00.000Z",1372,,,519,415,415,31.1,31.7,36.5,42,60,281,183,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-30 00:00:00","2025-05-30T00:00:00.000Z",1373,,,533,416,416,32.1,32.8,36.8,36,52,381,204,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-29 00:00:00","2025-05-29T00:00:00.000Z",1356,,,659,415,415,33.9,35,38.1,30,45,82,77,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-28 00:00:00","2025-05-28T00:00:00.000Z",1379,,,656,418,418,34.5,35.6,41.4,33,48,336,205,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-27 00:00:00","2025-05-27T00:00:00.000Z",1385,,,774,412,412,36.5,38,42,24,37,172,140,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-26 00:00:00","2025-05-26T00:00:00.000Z",1374,,,462,411,411,33.8,34.8,38.3,30,46,97,96,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-25 00:00:00","2025-05-25T00:00:00.000Z",1371,,,356,410,410,31.1,31.6,34.7,39,56,150,146,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-24 00:00:00","2025-05-24T00:00:00.000Z",1370,,,569,409,409,31.4,32,36.9,42,60,54,52,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-23 00:00:00","2025-05-23T00:00:00.000Z",1379,,,734,416,416,32.3,33,38,37,54,137,101,3,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-22 00:00:00","2025-05-22T00:00:00.000Z",1303,,,728,421,421,36.1,37.5,42.5,27,41,559,233,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-21 00:00:00","2025-05-21T00:00:00.000Z",1375,,,622,423,423,33.6,34.6,39.6,33,49,336,191,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-20 00:00:00","2025-05-20T00:00:00.000Z",1373,,,443,428,428,31.2,31.7,34.1,33,49,318,195,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-19 00:00:00","2025-05-19T00:00:00.000Z",1387,,,450,435,435,29.8,30,31.3,35,52,127,124,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-18 00:00:00","2025-05-18T00:00:00.000Z",1379,,,412,433,433,28.7,28.8,29.8,37,54,166,157,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-17 00:00:00","2025-05-17T00:00:00.000Z",1379,,,388,431,431,29.1,29.3,29.9,34,50,179,161,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-16 00:00:00","2025-05-16T00:00:00.000Z",1384,,,478,433,433,32.6,33.3,34.5,25,39,103,104,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-15 00:00:00","2025-05-15T00:00:00.000Z",1370,,,811,434,434,32.4,33.2,34.3,26,40,121,115,2,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-14 00:00:00","2025-05-14T00:00:00.000Z",1337,,,766,444,444,30.5,30.9,31.9,31,47,287,230,1,,
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-13 00:00:00","2025-05-13T00:00:00.000Z",1309,99.8,99.8,435,594,594,30.1,30.5,31.6,33,49,304,225,2,94.4,106
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-12 00:00:00","2025-05-12T00:00:00.000Z",699,17.3,17.3,285,594,594,33.8,34.9,37.3,26,40,103,102,1,14.9,23
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-10 00:00:00","2025-05-10T00:00:00.000Z",620,42.3,42.3,118,584,584,27.6,27.5,27.8,32,48,77,78,8,41.9,45.7
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-09 00:00:00","2025-05-09T00:00:00.000Z",1277,22.2,22.2,373,588,588,31.7,32.3,34.4,31,46,115,109,3,19.4,30.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-08 00:00:00","2025-05-08T00:00:00.000Z",1337,30.4,30.4,501,589,589,31.4,32,33.9,32,47,150,139,1,24.7,44.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-07 00:00:00","2025-05-07T00:00:00.000Z",1372,18.8,18.8,451,588,588,31.2,31.7,34.1,34,50,82,84,1,15.7,28.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-06 00:00:00","2025-05-06T00:00:00.000Z",1362,38.3,38.3,984,501,501,30.8,31.2,32.5,30,45,100,96,1,18.8,71.6
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-05 00:00:00","2025-05-05T00:00:00.000Z",1380,4.7,4.7,328,417,417,32.6,33.4,35.7,28,43,109,107,2,0.9,15.4
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-04 00:00:00","2025-05-04T00:00:00.000Z",1314,6.5,6.5,357,421,421,32.5,33.3,35.7,30,45,111,113,1,1.2,19.4
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-03 00:00:00","2025-05-03T00:00:00.000Z",1384,4.5,4.5,317,419,419,31.4,32,34.3,32,48,216,159,1,1,14.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-02 00:00:00","2025-05-02T00:00:00.000Z",1382,8.5,8.5,426,420,420,30.4,30.8,32.2,33,49,139,133,1,2.1,23.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-05-01 00:00:00","2025-05-01T00:00:00.000Z",1378,24.9,24.9,783,415,415,29.3,29.5,31.3,38,55,226,169,1,7.6,51.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-30 00:00:00","2025-04-30T00:00:00.000Z",1377,47.8,47.8,1741,435,435,28.6,28.7,29.9,39,56,290,161,1,20.7,105.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-29 00:00:00","2025-04-29T00:00:00.000Z",1380,15.3,15.3,578,496,496,28.5,28.6,30.4,42,60,209,122,2,4.3,34.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-28 00:00:00","2025-04-28T00:00:00.000Z",1326,17.4,17.4,667,493,493,29.4,29.6,32.3,42,61,148,119,2,6,32.3
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-27 00:00:00","2025-04-27T00:00:00.000Z",1389,14,14,539,485,485,31.4,31.9,35.3,36,53,272,163,2,3.6,31.6
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-26 00:00:00","2025-04-26T00:00:00.000Z",1350,22.2,22.2,768,490,490,34.1,35.2,38,27,41,312,206,1,7.8,44
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-25 00:00:00","2025-04-25T00:00:00.000Z",1383,16.2,16.2,596,492,492,33.7,34.7,36.7,25,39,118,118,1,4.4,34.9
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-24 00:00:00","2025-04-24T00:00:00.000Z",1401,11.9,11.9,504,491,491,33.2,34.1,35.8,25,39,111,109,1,3.1,27.3
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-23 00:00:00","2025-04-23T00:00:00.000Z",1388,5.7,5.7,352,491,491,32,32.7,34.2,28,42,91,93,1,1.2,16.9
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-22 00:00:00","2025-04-22T00:00:00.000Z",1309,10.6,10.6,548,505,505,31.9,32.6,34.4,29,44,234,185,1,4.3,22.3
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-21 00:00:00","2025-04-21T00:00:00.000Z",1315,5.6,5.6,330,459,459,29.5,29.7,30.6,33,49,104,106,2,0.7,20.4
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-20 00:00:00","2025-04-20T00:00:00.000Z",1397,7.4,7.4,430,423,423,30.3,30.6,31.8,32,47,135,127,1,2.7,19.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-19 00:00:00","2025-04-19T00:00:00.000Z",1361,8.7,8.7,463,417,417,30.7,31.1,32.6,32,48,242,198,1,2.6,22
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-18 00:00:00","2025-04-18T00:00:00.000Z",1391,20.4,20.4,730,419,419,30.1,30.4,31.5,32,47,258,220,1,6.8,41.8
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-17 00:00:00","2025-04-17T00:00:00.000Z",1377,12.9,12.9,509,419,419,31.3,31.8,32.3,26,40,152,148,2,3.2,30.8
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-16 00:00:00","2025-04-16T00:00:00.000Z",1379,10.8,10.8,485,422,422,31,31.5,31.7,26,41,167,123,2,3.5,26
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-15 00:00:00","2025-04-15T00:00:00.000Z",1396,12.3,12.3,483,424,424,30.7,31.1,32,31,46,122,121,1,3,29.7
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-14 00:00:00","2025-04-14T00:00:00.000Z",1400,4.5,4.5,330,423,423,29.1,29.2,29.9,35,51,123,124,1,1.2,12
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-13 00:00:00","2025-04-13T00:00:00.000Z",1401,2.6,2.6,226,423,423,28,28,28.5,37,54,113,113,2,0.7,7.7
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-12 00:00:00","2025-04-12T00:00:00.000Z",1401,1.5,1.5,183,422,422,27.3,27.1,27.7,40,58,97,97,2,0.6,4.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-11 00:00:00","2025-04-11T00:00:00.000Z",1387,0.4,0.4,141,422,422,26.6,26.3,27.2,44,63,113,115,2,0.1,1.4
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-10 00:00:00","2025-04-10T00:00:00.000Z",1378,2.8,2.8,242,422,422,27.6,27.4,28.1,39,56,101,103,2,1.3,5.5
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-09 00:00:00","2025-04-09T00:00:00.000Z",1386,2.2,2.2,233,433,433,30.6,31,31.7,26,40,126,124,3,0.6,6.2
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-08 00:00:00","2025-04-08T00:00:00.000Z",1400,2.5,2.5,249,434,434,31.5,32.1,33.1,25,39,142,134,1,0.6,7.4
90106,"Ecole Elémentaire Ndiangué, Richard-Toll",,"Outdoor","airgradient:d83bda1ae490",true,"2025-04-07 00:00:00","2025-04-07T00:00:00.000Z",1362,0.8,0.8,182,435,435,31.4,32,32.6,26,41,99,102,1,0.1,3.1
