"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-12 00:00:00","2025-06-12T00:00:00.000Z",1384,8.7,8.7,438,405,405,32.9,33.8,41.1,42,60,188,163,1,2.9,15.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-11 00:00:00","2025-06-11T00:00:00.000Z",1393,9.6,9.6,460,405,405,31.1,31.6,37.3,45,64,124,124,1,3.1,18
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-10 00:00:00","2025-06-10T00:00:00.000Z",1393,11.7,11.7,500,409,409,31.4,32,36.6,42,60,166,143,1,3.8,19.6
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-09 00:00:00","2025-06-09T00:00:00.000Z",1393,11,11,512,400,400,30.8,31.3,35.8,44,62,102,106,1,4.2,17.3
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-08 00:00:00","2025-06-08T00:00:00.000Z",1396,9.1,9.1,456,395,395,32.1,32.8,37.6,40,58,253,192,1,3.1,16.9
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-07 00:00:00","2025-06-07T00:00:00.000Z",1390,12.3,12.3,525,398,398,32.6,33.3,37.2,38,55,123,116,1,4.4,20.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-06 00:00:00","2025-06-06T00:00:00.000Z",1396,25.4,25.4,820,397,397,32.1,32.8,37.9,42,60,121,115,1,9.7,40.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-05 00:00:00","2025-06-05T00:00:00.000Z",1392,25.4,25.4,741,396,396,31.2,31.7,37.3,46,65,101,105,1,7.2,42.8
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-04 00:00:00","2025-06-04T00:00:00.000Z",1394,27,27,903,406,406,31.7,32.4,37.8,43,61,220,192,1,10.8,43.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-03 00:00:00","2025-06-03T00:00:00.000Z",1394,10.2,10.2,501,404,404,30,30.3,33.3,44,63,74,78,1,4,17.5
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-02 00:00:00","2025-06-02T00:00:00.000Z",1394,9.1,9.1,465,407,407,30.6,31,36.1,46,65,90,91,1,4.1,13.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-06-01 00:00:00","2025-06-01T00:00:00.000Z",1359,15.5,15.5,689,405,405,31.3,31.8,37.4,44,63,123,118,1,7.9,21.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-31 00:00:00","2025-05-31T00:00:00.000Z",1364,12,12,561,411,411,31.5,32.1,37.7,43,61,154,138,1,5,18.6
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-30 00:00:00","2025-05-30T00:00:00.000Z",1387,18.4,18.4,697,406,406,30.5,30.9,34.6,45,63,126,121,2,8,26.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-29 00:00:00","2025-05-29T00:00:00.000Z",1391,20,20,767,403,403,31.5,32.1,36.3,40,58,160,134,2,8.5,30.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-28 00:00:00","2025-05-28T00:00:00.000Z",1386,13.6,13.6,591,405,405,31.7,32.3,37.2,42,60,137,135,2,5.9,21.8
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-27 00:00:00","2025-05-27T00:00:00.000Z",1372,14.5,14.5,612,405,405,33.5,34.4,39.6,34,50,200,170,2,5.6,21.8
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-26 00:00:00","2025-05-26T00:00:00.000Z",1385,5.5,5.5,344,406,406,32.8,33.6,37.4,36,53,266,203,1,1.1,10.8
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-25 00:00:00","2025-05-25T00:00:00.000Z",1375,11.5,11.5,556,405,405,31,31.5,34.2,39,57,155,141,1,5.3,18.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-24 00:00:00","2025-05-24T00:00:00.000Z",1386,13,13,564,407,407,31.4,32,36.9,42,61,118,114,1,5.2,21.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-23 00:00:00","2025-05-23T00:00:00.000Z",1391,11.6,11.6,473,405,405,30.7,31.2,35.5,44,63,91,94,1,3,24.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-22 00:00:00","2025-05-22T00:00:00.000Z",1368,21,21,740,408,408,31.8,32.4,37.5,40,58,135,125,2,7.1,34.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-21 00:00:00","2025-05-21T00:00:00.000Z",1363,19.1,19.1,627,410,410,32.5,33.2,38.3,38,55,272,166,1,5.5,34.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-20 00:00:00","2025-05-20T00:00:00.000Z",1385,10.6,10.6,482,416,416,31.4,31.9,34.9,37,54,287,182,1,5.3,17.5
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-19 00:00:00","2025-05-19T00:00:00.000Z",1392,8.4,8.4,349,414,414,29.9,30.2,32.1,39,56,208,176,1,4.2,13.8
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-18 00:00:00","2025-05-18T00:00:00.000Z",1385,49.2,49.2,1085,406,406,27.9,27.8,29.1,43,61,176,162,1,43.7,55
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-17 00:00:00","2025-05-17T00:00:00.000Z",1381,47.9,47.9,1079,404,404,28.7,28.8,29.6,37,54,88,89,2,42.3,53.3
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-16 00:00:00","2025-05-16T00:00:00.000Z",1388,,,0,404,404,31.9,32.5,34.2,28,43,135,127,1,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-15 00:00:00","2025-05-15T00:00:00.000Z",1385,,,0,411,411,32.5,33.2,35.5,29,43,279,176,1,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-14 00:00:00","2025-05-14T00:00:00.000Z",1357,,,90,407,407,30.3,30.7,32.2,34,50,172,144,1,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-13 00:00:00","2025-05-13T00:00:00.000Z",1357,91.8,91.8,1011,410,410,29.3,29.5,30.7,37,53,142,139,1,83.8,100.3
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-12 00:00:00","2025-05-12T00:00:00.000Z",667,,,0,412,412,33.8,34.8,38.5,29,44,229,203,1,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-10 00:00:00","2025-05-10T00:00:00.000Z",664,,,0,412,412,27.2,27,27.3,37,53,92,84,2,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-09 00:00:00","2025-05-09T00:00:00.000Z",1356,,,0,410,410,31.5,32.1,34.6,34,50,158,142,2,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-08 00:00:00","2025-05-08T00:00:00.000Z",1329,,,0,410,410,32.3,33,35.8,30,46,264,165,2,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-07 00:00:00","2025-05-07T00:00:00.000Z",1325,,,0,408,408,33,33.8,36.8,30,45,119,113,1,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-06 00:00:00","2025-05-06T00:00:00.000Z",1390,,,0,404,404,33,33.9,36,27,41,109,107,1,,
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-05 00:00:00","2025-05-05T00:00:00.000Z",1390,4.8,4.8,65,410,410,34,35.1,38.3,27,42,197,150,2,0.4,12.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-04 00:00:00","2025-05-04T00:00:00.000Z",1386,11.2,11.2,513,398,398,34.4,35.6,39.1,27,42,235,175,1,3.6,20.5
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-03 00:00:00","2025-05-03T00:00:00.000Z",1376,5.8,5.8,326,406,406,31.8,32.5,35.4,34,51,128,125,1,1.3,13
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-02 00:00:00","2025-05-02T00:00:00.000Z",1380,7,7,346,413,413,30.5,30.9,33,37,54,121,119,1,1,17.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-05-01 00:00:00","2025-05-01T00:00:00.000Z",1363,17.9,17.9,530,409,409,30,30.3,32.9,39,56,131,123,2,3.6,33
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-30 00:00:00","2025-04-30T00:00:00.000Z",1368,29.9,29.9,903,424,424,29,29.2,31.3,41,60,115,114,1,11,51.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-29 00:00:00","2025-04-29T00:00:00.000Z",1388,16.7,16.7,609,416,416,28.2,28.2,30.3,46,65,95,91,2,5.9,26.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-28 00:00:00","2025-04-28T00:00:00.000Z",1402,21.4,21.4,759,418,418,29.9,30.2,33.4,43,61,108,106,1,9.4,31.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-27 00:00:00","2025-04-27T00:00:00.000Z",1378,21.5,21.5,764,406,406,32,32.7,36.3,36,52,133,132,2,8.5,31.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-26 00:00:00","2025-04-26T00:00:00.000Z",1395,16.2,16.2,591,407,407,31.8,32.5,35.8,34,50,207,170,2,5.3,26
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-25 00:00:00","2025-04-25T00:00:00.000Z",1393,11,11,455,407,407,33.8,34.8,37.1,26,39,198,154,2,2.6,20.9
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-24 00:00:00","2025-04-24T00:00:00.000Z",1353,9.3,9.3,390,409,409,34.1,35.1,37,24,37,103,96,1,1.9,18.1
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-23 00:00:00","2025-04-23T00:00:00.000Z",1394,5.6,5.6,309,410,410,33.3,34.2,36.3,26,40,245,185,1,0.8,12.6
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-22 00:00:00","2025-04-22T00:00:00.000Z",1380,3.5,3.5,260,411,411,34.4,35.5,37.8,24,38,262,194,1,0.3,9.4
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-21 00:00:00","2025-04-21T00:00:00.000Z",1354,9.5,9.5,392,410,410,31.9,32.5,34.1,29,44,109,111,1,2,20.5
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-20 00:00:00","2025-04-20T00:00:00.000Z",1331,7.4,7.4,344,408,408,31.7,32.3,34.3,31,46,130,126,1,1.1,17.6
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-19 00:00:00","2025-04-19T00:00:00.000Z",1365,7.3,7.3,384,407,407,29.5,29.7,31.1,36,53,74,75,2,1.9,14.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-18 00:00:00","2025-04-18T00:00:00.000Z",1371,17.5,17.5,592,405,405,30.8,31.3,32.9,32,48,147,137,2,4.6,32.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-17 00:00:00","2025-04-17T00:00:00.000Z",1393,13.9,13.9,437,409,409,32.5,33.2,35,26,40,178,140,1,2.2,27.5
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-16 00:00:00","2025-04-16T00:00:00.000Z",1372,8.4,8.4,343,418,418,32.3,33.1,34.5,27,41,127,111,1,1.4,18
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-15 00:00:00","2025-04-15T00:00:00.000Z",1379,7.7,7.7,393,422,422,30.6,31.1,33,35,51,207,167,1,1.8,16.3
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-14 00:00:00","2025-04-14T00:00:00.000Z",1368,10.5,10.5,566,421,421,29.5,29.7,31,35,51,139,131,1,4.4,15.9
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-13 00:00:00","2025-04-13T00:00:00.000Z",1380,0.8,0.8,180,416,416,29.1,29.3,30.6,36,53,133,126,2,0,2.4
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-12 00:00:00","2025-04-12T00:00:00.000Z",1390,0.4,0.4,128,416,416,28.4,28.4,29.6,39,56,147,134,2,0,1.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-11 00:00:00","2025-04-11T00:00:00.000Z",1218,0.2,0.2,137,409,409,28.7,28.8,30.3,40,57,179,160,1,0,0.9
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-10 00:00:00","2025-04-10T00:00:00.000Z",1390,1.7,1.7,213,411,411,29.1,29.3,30.2,35,52,148,144,1,0.3,3.6
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-09 00:00:00","2025-04-09T00:00:00.000Z",1395,4.4,4.4,325,400,400,32.3,33,34.1,23,36,344,212,1,1.7,7.2
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-08 00:00:00","2025-04-08T00:00:00.000Z",1378,1.5,1.5,217,404,404,32.7,33.5,34.5,23,36,107,98,1,0.2,3.4
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-07 00:00:00","2025-04-07T00:00:00.000Z",1379,4.4,4.4,315,409,409,33.8,34.8,36.2,21,34,211,156,1,1.4,7.7
151722,"Lycée Cheikh Mouhamadou Moustapha Mbacké, Diourbel",,"Outdoor","airgradient:34b7daa1e7f4",true,"2025-04-06 00:00:00","2025-04-06T00:00:00.000Z",1364,5.7,5.7,363,410,410,32.7,33.5,35,26,40,301,187,1,2.2,10.9
