"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-07-11 00:00:00","2025-07-11T00:00:00.000Z",24,5,5,438,1326,1326,25.2,24.6,25.5,61,84,100,104,1,2.8,5.3
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-07-10 00:00:00","2025-07-10T00:00:00.000Z",184,27.1,27.1,1133,996,996,27.1,26.9,28.3,48,67,302,133,1,18.2,29.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-07-09 00:00:00","2025-07-09T00:00:00.000Z",116,9.3,9.3,560,1071,1071,26.9,26.7,27.7,43,62,91,97,1,5.1,10.9
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-05-23 00:00:00","2025-05-23T00:00:00.000Z",928,10,10,502,435,435,27.8,27.7,31.1,56,78,71,75,1,4.3,12.5
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-05-22 00:00:00","2025-05-22T00:00:00.000Z",305,20.7,20.7,730,534,534,28,28,31.5,54,76,141,144,1,8.7,23.2
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-04-03 00:00:00","2025-04-03T00:00:00.000Z",620,7.3,7.3,411,670,670,21.8,20.6,20.6,61,84,86,86,3,2.7,9.2
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-04-02 00:00:00","2025-04-02T00:00:00.000Z",1413,10.7,10.7,467,675,675,24.8,24.2,25.2,53,74,131,126,2,3.4,14.4
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-04-01 00:00:00","2025-04-01T00:00:00.000Z",1411,5.8,5.8,346,674,674,25.1,24.5,25.6,52,72,110,109,2,1.6,7.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-31 00:00:00","2025-03-31T00:00:00.000Z",1411,5.7,5.7,372,677,677,25.1,24.5,25.5,51,72,114,112,1,2,7.1
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-30 00:00:00","2025-03-30T00:00:00.000Z",1411,10,10,525,678,678,24.9,24.3,25.3,52,73,297,219,1,4.7,11.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-29 00:00:00","2025-03-29T00:00:00.000Z",1411,15.4,15.4,683,679,679,24.4,23.7,24.5,53,75,133,126,2,8,17.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-28 00:00:00","2025-03-28T00:00:00.000Z",1409,14.8,14.8,628,681,681,24.7,24.1,24.9,53,74,140,123,2,6.7,17.6
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-27 00:00:00","2025-03-27T00:00:00.000Z",1409,16.7,16.7,619,793,793,24.9,24.2,25.2,52,73,178,150,2,6.1,20.7
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-26 00:00:00","2025-03-26T00:00:00.000Z",1412,26.9,26.9,811,857,857,25.9,25.5,26.6,49,70,144,130,2,9.9,34
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-25 00:00:00","2025-03-25T00:00:00.000Z",1401,37.4,37.4,1195,876,876,25.7,25.2,26.2,49,69,164,138,2,18.9,50.3
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-24 00:00:00","2025-03-24T00:00:00.000Z",1278,42.8,42.8,1458,896,896,26,25.6,26.4,47,67,160,144,2,22.1,58.4
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-23 00:00:00","2025-03-23T00:00:00.000Z",1411,30.8,30.8,964,899,899,25.5,25,25.9,50,70,133,124,2,11.8,40.6
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-22 00:00:00","2025-03-22T00:00:00.000Z",1410,18.2,18.2,609,901,901,25.2,24.6,25.6,53,74,143,127,2,6.2,23.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-21 00:00:00","2025-03-21T00:00:00.000Z",1409,11.9,11.9,523,911,911,24.6,24.5,25.4,54,67,216,162,1,4.4,15.1
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-20 00:00:00","2025-03-20T00:00:00.000Z",1411,12.1,12.1,530,1057,1057,24.7,24.7,24.6,53,53,136,123,2,4.6,15.6
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-19 00:00:00","2025-03-19T00:00:00.000Z",1409,20.6,20.6,690,1084,1084,25.3,25.3,25.2,52,52,129,116,2,7.5,25.6
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-18 00:00:00","2025-03-18T00:00:00.000Z",1406,23.1,23.1,739,1037,1037,26.1,26.1,26,49,49,111,108,2,8.7,29.2
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-17 00:00:00","2025-03-17T00:00:00.000Z",1410,17.1,17.1,661,1004,1004,26.3,26.3,26.3,48,48,143,125,1,6.8,21
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-16 00:00:00","2025-03-16T00:00:00.000Z",1411,9.4,9.4,455,981,981,25.7,25.7,25.6,51,51,101,100,2,3.2,12.4
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-15 00:00:00","2025-03-15T00:00:00.000Z",1410,12.1,12.1,529,955,955,25.2,25.2,25,52,52,122,118,1,4.6,15.2
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-14 00:00:00","2025-03-14T00:00:00.000Z",1410,9,9,463,926,926,24.6,24.6,24.5,54,54,143,140,1,3.6,11.1
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-13 00:00:00","2025-03-13T00:00:00.000Z",1410,9,9,482,1060,1060,24.5,24.5,24.5,54,54,119,115,2,3.8,11.3
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-12 00:00:00","2025-03-12T00:00:00.000Z",1406,9.4,9.4,472,1045,1045,25,25,24.9,52,52,144,132,2,3.8,11.5
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-11 00:00:00","2025-03-11T00:00:00.000Z",1409,8.6,8.6,456,964,964,24.1,24.1,24.1,55,55,113,112,1,3.5,10.7
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-10 00:00:00","2025-03-10T00:00:00.000Z",1409,10.9,10.9,552,944,944,23.9,23.9,23.9,54,54,138,125,2,4.9,13.2
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-09 00:00:00","2025-03-09T00:00:00.000Z",1410,6.1,6.1,387,869,869,24.3,24.3,24.3,52,52,129,118,1,2.3,7.4
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-08 00:00:00","2025-03-08T00:00:00.000Z",1411,8.3,8.3,455,750,750,24,24,23.9,53,53,150,131,1,3.5,10.3
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-07 00:00:00","2025-03-07T00:00:00.000Z",1410,8.5,8.5,459,721,721,23.8,23.8,23.8,52,52,136,129,1,3.5,10.6
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-06 00:00:00","2025-03-06T00:00:00.000Z",1411,8.5,8.5,466,730,730,23.6,23.6,23.5,50,50,118,113,2,3.9,10.5
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-05 00:00:00","2025-03-05T00:00:00.000Z",1410,5.3,5.3,371,762,762,23.8,23.8,23.8,52,52,118,114,2,2.2,6.4
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-04 00:00:00","2025-03-04T00:00:00.000Z",1410,5.3,5.3,375,766,766,23.8,23.8,23.8,52,52,117,111,2,2.5,6.2
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-03 00:00:00","2025-03-03T00:00:00.000Z",1410,5.9,5.9,399,549,549,24.8,24.8,24.7,50,50,224,165,2,2.9,6.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-02 00:00:00","2025-03-02T00:00:00.000Z",1410,5.3,5.3,351,412,412,25,25,25,53,53,155,115,1,1.6,6.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-03-01 00:00:00","2025-03-01T00:00:00.000Z",1411,13.1,13.1,557,406,406,25.2,25.2,25.2,54,54,188,135,1,5,16.9
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-02-28 00:00:00","2025-02-28T00:00:00.000Z",622,22.9,22.9,832,402,402,25.1,25.1,25,51,51,174,138,2,10.9,26.8
151804,"Station de référence, Pikine",,"Outdoor","airgradient:744dbdc13e64",true,"2025-02-27 00:00:00","2025-02-27T00:00:00.000Z",288,39.6,39.6,1558,398,398,27.4,27.4,26.7,36,36,288,158,2,22.3,50.5
