timestamp,PM2.5 (μg/m³) corrected,0.3μm particle count,CO2 (ppm) corrected,Temperature (°C) corrected,Humidity (%) corrected,TVOC (ppb),TVOC index,NOX index,PM1 (μg/m³),PM10 (μg/m³)
2025-08-10,1.2047586800694445,181.80041144444442,411.99644416666666,29.89262151041667,81.5015625,85.32356106597223,87.33494622916666,1.5033541666666668,0.19420486114583332,1.428246530138889
2025-08-11,1.9912812525,214.56786301388888,415.27440409722226,29.92392365972222,82.11336805555555,111.11706624652778,106.88703137847223,1.213888888888889,0.6910642362847222,2.335470486423611
2025-08-12,2.0432840394835683,215.9647628262911,412.76390169014087,29.471009375586853,79.7037558685446,120.59417471361503,119.4246361173709,1.5118967136150234,0.6159530530046948,2.5372018836150234
